title,imdb_rating,cast_1,cast_2,cast_3,movie_url,imdb_id,director
Shall We Dance?,6.2,Richard Gere,Jennifer Lopez,Susan Sarandon,https://www.imdb.com/title/tt0358135/,tt0358135,Peter Chelsom
Invincible,7.0,Mark Wahlberg,Greg Kinnear,Elizabeth Banks,https://www.imdb.com/title/tt0445990/,tt0445990,
Escape From Planet Earth,5.9,Brendan Fraser,Sarah Jessica Parker,Jessica Alba,https://www.imdb.com/title/tt0765446/,tt0765446,Cal Brunker
Horrible Bosses 2,6.3,Jason Bateman,Jason Sudeikis,Charlie Day,https://www.imdb.com/title/tt2170439/,tt2170439,Sean Anders
The Count of Monte Cristo,7.7,Jim Caviezel,Guy Pearce,Christopher Adamson,https://www.imdb.com/title/tt0245844/,tt0245844,Kevin Reynolds
The Prestige,8.5,Christian Bale,Hugh Jackman,Scarlett Johansson,https://www.imdb.com/title/tt0482571/,tt0482571,Christopher Nolan
The Lake House,6.8,Keanu Reeves,Sandra Bullock,Christopher Plummer,https://www.imdb.com/title/tt0410297/,tt0410297,Alejandro Agresti
Predators,6.4,Adrien Brody,Laurence Fishburne,Topher Grace,https://www.imdb.com/title/tt1424381/,tt1424381,Nimród Antal
The Odd Life of Timothy Green,6.6,Jennifer Garner,Joel Edgerton,CJ Adams,https://www.imdb.com/title/tt1462769/,tt1462769,Peter Hedges
Apocalypto,7.8,Gerardo Taracena,Raoul Max Trujillo,Dalia Hernández,https://www.imdb.com/title/tt0472043/,tt0472043,Mel Gibson
Music and Lyrics,6.5,Hugh Grant,Drew Barrymore,Scott Porter,https://www.imdb.com/title/tt0758766/,tt0758766,Marc Lawrence
Secret Window,6.5,Johnny Depp,Maria Bello,John Turturro,https://www.imdb.com/title/tt0363988/,tt0363988,David Koepp
The Skeleton Key,6.5,Kate Hudson,Peter Sarsgaard,Joy Bryant,https://www.imdb.com/title/tt0397101/,tt0397101,Iain Softley
Jersey Boys,6.8,John Lloyd Young,Erich Bergen,Michael Lomenda,https://www.imdb.com/title/tt1742044/,tt1742044,Clint Eastwood
Made of Honor,5.8,Patrick Dempsey,Michelle Monaghan,Kevin McKidd,https://www.imdb.com/title/tt0866439/,tt0866439,Paul Weiland
A Million Ways to Die in The West,6.1,Seth MacFarlane,Charlize Theron,Liam Neeson,https://www.imdb.com/title/tt2557490/,tt2557490,Seth MacFarlane
Final Destination 5,5.9,Nicholas D'Agosto,Emma Bell,Arlen Escarpeta,https://www.imdb.com/title/tt1622979/,tt1622979,Steven Quale
Widows,6.9,Viola Davis,Michelle Rodriguez,Elizabeth Debicki,https://www.imdb.com/title/tt4218572/,tt4218572,Steve McQueen
Fever Pitch,6.2,Drew Barrymore,Jimmy Fallon,Jason Spevack,https://www.imdb.com/title/tt0332047/,tt0332047,Bobby Farrelly
Aliens vs. Predator - Requiem,4.6,Reiko Aylesworth,Steven Pasquale,Shareeka Epps,https://www.imdb.com/title/tt0758730/,tt0758730,Colin Strause
The Water Horse: Legend of the Deep,6.5,Emily Watson,David Morrissey,Alex Etel,https://www.imdb.com/title/tt0760329/,tt0760329,Jay Russell
Sex Tape,5.1,Jason Segel,Cameron Diaz,Rob Corddry,https://www.imdb.com/title/tt1956620/,tt1956620,Jake Kasdan
Scream 4,6.2,Neve Campbell,Courteney Cox,David Arquette,https://www.imdb.com/title/tt1262416/,tt1262416,Wes Craven
Autumn in New York,5.6,Richard Gere,Winona Ryder,Anthony LaPaglia,https://www.imdb.com/title/tt0174480/,tt0174480,Joan Chen
Paul,7.0,Simon Pegg,Nick Frost,Seth Rogen,https://www.imdb.com/title/tt1092026/,tt1092026,Greg Mottola
The Guilt Trip,5.8,Barbra Streisand,Seth Rogen,Julene Renee,https://www.imdb.com/title/tt1694020/,tt1694020,Anne Fletcher
Colombiana,6.4,Zoe Saldana,Michael Vartan,Callum Blue,https://www.imdb.com/title/tt1657507/,tt1657507,Olivier Megaton
The Commuter,6.3,Liam Neeson,Vera Farmiga,Patrick Wilson,https://www.imdb.com/title/tt1590193/,tt1590193,Jaume Collet-Serra
Hanging Up,4.8,Diane Keaton,Meg Ryan,Lisa Kudrow,https://www.imdb.com/title/tt0162983/,tt0162983,Diane Keaton
The Spy Who Dumped Me,6.0,Justin Theroux,Blanka Györfi-Tóth,Vilma Szécsi,https://www.imdb.com/title/tt6663582/,tt6663582,Susanna Fogel
Pay it Forward,7.2,Kevin Spacey,Haley Joel Osment,Helen Hunt,https://www.imdb.com/title/tt0223897/,tt0223897,Mimi Leder
Arthur,5.7,Russell Brand,Helen Mirren,Jennifer Garner,https://www.imdb.com/title/tt1334512/,tt1334512,
Drillbit Taylor,5.7,Owen Wilson,Josh Peck,Alex Frost,https://www.imdb.com/title/tt0817538/,tt0817538,Steven Brill
Patriots Day,7.4,Mark Wahlberg,Michelle Monaghan,J.K. Simmons,https://www.imdb.com/title/tt4572514/,tt4572514,Peter Berg
Extremely Loud and Incredibly Close,6.9,Thomas Horn,Tom Hanks,Sandra Bullock,https://www.imdb.com/title/tt0477302/,tt0477302,Stephen Daldry
Transporter 3,6.1,Jason Statham,Robert Knepper,Natalya Rudakova,https://www.imdb.com/title/tt1129442/,tt1129442,Olivier Megaton
Morning Glory,6.5,Rachel McAdams,Harrison Ford,Diane Keaton,https://www.imdb.com/title/tt1126618/,tt1126618,Roger Michell
Get Rich or Die Tryin',5.4,50 Cent,Joy Bryant,Adewale Akinnuoye-Agbaje,https://www.imdb.com/title/tt0430308/,tt0430308,Jim Sheridan
Long Shot,6.8,Charlize Theron,Seth Rogen,June Diane Raphael,https://www.imdb.com/title/tt2139881/,tt2139881,Jonathan Levine
The Art of War,5.7,Wesley Snipes,Donald Sutherland,Maury Chaykin,https://www.imdb.com/title/tt0160009/,tt0160009,Christian Duguay
Grudge Match,6.4,Robert De Niro,Sylvester Stallone,Kim Basinger,https://www.imdb.com/title/tt1661382/,tt1661382,Peter Segal
Bless the Child,5.1,Kim Basinger,Jimmy Smits,Rufus Sewell,https://www.imdb.com/title/tt0163983/,tt0163983,Chuck Russell
Rent,6.9,Taye Diggs,Wilson Jermaine Heredia,Rosario Dawson,https://www.imdb.com/title/tt0294870/,tt0294870,Chris Columbus
The Nut Job 2: Nutty by Nature,5.5,Will Arnett,Maya Rudolph,Bobby Cannavale,https://www.imdb.com/title/tt3486626/,tt3486626,Cal Brunker
The Musketeer,4.7,Justin Chambers,Catherine Deneuve,Mena Suvari,https://www.imdb.com/title/tt0246544/,tt0246544,Peter Hyams
Resident Evil: The Final Chapter,5.5,Milla Jovovich,Iain Glen,Ali Larter,https://www.imdb.com/title/tt2592614/,tt2592614,Paul W.S. Anderson
The Other Boleyn Girl,6.7,Natalie Portman,Scarlett Johansson,Eric Bana,https://www.imdb.com/title/tt0467200/,tt0467200,Justin Chadwick
The House,5.6,Will Ferrell,Amy Poehler,Ryan Simpkins,https://www.imdb.com/title/tt4481514/,tt4481514,Paloma Baeza
Sweet November,6.7,Keanu Reeves,Charlize Theron,Jason Isaacs,https://www.imdb.com/title/tt0230838/,tt0230838,Pat O'Connor
The Reaping,5.6,Hilary Swank,David Morrissey,AnnaSophia Robb,https://www.imdb.com/title/tt0444682/,tt0444682,Stephen Hopkins
Season of the Witch,5.4,Nicolas Cage,Ron Perlman,Claire Foy,https://www.imdb.com/title/tt0479997/,tt0479997,Martin Scorsese
City by the Sea,6.1,Robert De Niro,James Franco,Frances McDormand,https://www.imdb.com/title/tt0269095/,tt0269095,Michael Caton-Jones
Mechanic: Resurrection,5.7,Jason Statham,Jessica Alba,Tommy Lee Jones,https://www.imdb.com/title/tt3522806/,tt3522806,Dennis Gansel
Torque,4.1,Martin Henderson,Ice Cube,Monet Mazur,https://www.imdb.com/title/tt0329691/,tt0329691,Joseph Kahn
Fantastic Mr. Fox,7.9,George Clooney,Meryl Streep,Bill Murray,https://www.imdb.com/title/tt0432283/,tt0432283,Wes Anderson
The Happytime Murders,5.4,Melissa McCarthy,Elizabeth Banks,Maya Rudolph,https://www.imdb.com/title/tt1308728/,tt1308728,Brian Henson
Big Miracle,6.5,Drew Barrymore,John Krasinski,John Pingayak,https://www.imdb.com/title/tt1430615/,tt1430615,Ken Kwapis
The Impossible,7.6,Naomi Watts,Ewan McGregor,Tom Holland,https://www.imdb.com/title/tt1649419/,tt1649419,J.A. Bayona
A Thousand Words,5.9,Eddie Murphy,Cliff Curtis,Kerry Washington,https://www.imdb.com/title/tt0763831/,tt0763831,Brian Robbins
Detroit,7.3,John Boyega,Anthony Mackie,Algee Smith,https://www.imdb.com/title/tt5390504/,tt5390504,Kathryn Bigelow
Marie Antoinette,6.5,Kirsten Dunst,Jason Schwartzman,Rip Torn,https://www.imdb.com/title/tt0422720/,tt0422720,Sofia Coppola
Hunter Killer,6.6,Gerard Butler,Gary Oldman,Common,https://www.imdb.com/title/tt1846589/,tt1846589,Donovan Marsh
Get Carter,5.1,Sylvester Stallone,Rachael Leigh Cook,Miranda Richardson,https://www.imdb.com/title/tt0208988/,tt0208988,Mike Hodges
Keeping Up with the Joneses,5.9,Zach Galifianakis,Isla Fisher,Jon Hamm,https://www.imdb.com/title/tt2387499/,tt2387499,Greg Mottola
"Life, or Something Like It",5.8,Angelina Jolie,Edward Burns,Tony Shalhoub,https://www.imdb.com/title/tt0282687/,tt0282687,Stephen Herek
Amelia,5.8,Hilary Swank,Richard Gere,Ewan McGregor,https://www.imdb.com/title/tt1129445/,tt1129445,Jean-Pierre Jeunet
Cirque du Freak: The Vampire's Assistant,5.8,Chris Massoglia,John C. Reilly,Salma Hayek,https://www.imdb.com/title/tt0450405/,tt0450405,Paul Weitz
New York Minute,4.9,Mary-Kate Olsen,Ashley Olsen,Eugene Levy,https://www.imdb.com/title/tt0363282/,tt0363282,Dennie Gordon
Alfie,6.2,Jude Law,Sienna Miller,Susan Sarandon,https://www.imdb.com/title/tt0375173/,tt0375173,Charles Shyer
FearDotCom,3.4,Stephen Dorff,Natascha McElhone,Stephen Rea,https://www.imdb.com/title/tt0295254/,tt0295254,William Malone
Soul Men,6.4,Samuel L. Jackson,Bernie Mac,Sharon Leal,https://www.imdb.com/title/tt1111948/,tt1111948,Malcolm D. Lee
The Gunman,5.8,Sean Penn,Idris Elba,Jasmine Trinca,https://www.imdb.com/title/tt2515034/,tt2515034,Pierre Morel
Pandorum,6.7,Dennis Quaid,Ben Foster,Cam Gigandet,https://www.imdb.com/title/tt1188729/,tt1188729,Christian Alvart
Duplex,5.9,Ben Stiller,Drew Barrymore,Eileen Essell,https://www.imdb.com/title/tt0266489/,tt0266489,Danny DeVito
Paranoia,5.6,Liam Hemsworth,Gary Oldman,Harrison Ford,https://www.imdb.com/title/tt1413495/,tt1413495,D.J. Caruso
Baahubali: The Beginning,8.1,Prabhas,Rana Daggubati,Ramya Krishnan,https://www.imdb.com/title/tt2631186/,tt2631186,S.S. Rajamouli
The Hurricane Heist,5.1,Toby Kebbell,Maggie Grace,Ryan Kwanten,https://www.imdb.com/title/tt5360952/,tt5360952,Rob Cohen
Impostor,6.2,Shane Brolly,Vincent D'Onofrio,Gary Sinise,https://www.imdb.com/title/tt0160399/,tt0160399,Gary Fleder
Victor Frankenstein,6.0,Daniel Radcliffe,James McAvoy,Jessica Brown Findlay,https://www.imdb.com/title/tt1976009/,tt1976009,Paul McGuigan
The Goldfinch,6.3,Oakes Fegley,Ansel Elgort,Nicole Kidman,https://www.imdb.com/title/tt3864056/,tt3864056,John Crowley
Extreme Ops,4.4,Rufus Sewell,Devon Sawa,Bridgette Wilson-Sampras,https://www.imdb.com/title/tt0283160/,tt0283160,Christian Duguay
Just Visiting,5.7,Jean Reno,Christina Applegate,Christian Clavier,https://www.imdb.com/title/tt0189192/,tt0189192,Jean-Marie Poiré
Snowpiercer,7.1,Chris Evans,Jamie Bell,Tilda Swinton,https://www.imdb.com/title/tt1706620/,tt1706620,
Sunshine,7.2,Cillian Murphy,Rose Byrne,Chris Evans,https://www.imdb.com/title/tt0448134/,tt0448134,Danny Boyle
Billy Lynn’s Long Halftime Walk,6.2,Joe Alwyn,Garrett Hedlund,Arturo Castro,https://www.imdb.com/title/tt2513074/,tt2513074,Ang Lee
Delgo,4.3,Freddie Prinze Jr.,Val Kilmer,Anne Bancroft,https://www.imdb.com/title/tt0361500/,tt0361500,Marc F. Adler
The Hunting Party,6.8,Richard Gere,Terrence Howard,Jesse Eisenberg,https://www.imdb.com/title/tt0455782/,tt0455782,Richard Shepard
Alex Rider: Operation Stormbreaker,5.1,Alex Pettyfer,Mickey Rourke,Sophie Okonedo,https://www.imdb.com/title/tt0457495/,tt0457495,Geoffrey Sax
Red Cliff,7.3,Tony Chiu-Wai Leung,Takeshi Kaneshiro,Fengyi Zhang,https://www.imdb.com/title/tt0425637/,tt0425637,John Woo
Un monstre à Paris,6.7,Matthieu Chedid,Vanessa Paradis,Gad Elmaleh,https://www.imdb.com/title/tt0961097/,tt0961097,Bibo Bergeron
Solomon Kane,6.1,James Purefoy,Max von Sydow,Rachel Hurd-Wood,https://www.imdb.com/title/tt0970452/,tt0970452,M.J. Bassett
Kursk,6.6,Matthias Schoenaerts,Léa Seydoux,Peter Simonischek,https://www.imdb.com/title/tt4951982/,tt4951982,Thomas Vinterberg
USS Indianapolis: Men of Courage,5.2,Nicolas Cage,Tom Sizemore,Thomas Jane,https://www.imdb.com/title/tt2032572/,tt2032572,Mario Van Peebles
Dragon Nest Warriors' Dawn,6.3,Jiao Xu,Guanlin Ji,Ying Huang,https://www.imdb.com/title/tt2911342/,tt2911342,Yuefeng Song
The Time Traveler’s Wife,7.1,Eric Bana,Rachel McAdams,Ron Livingston,https://www.imdb.com/title/tt0452694/,tt0452694,
Because I Said So,5.6,Diane Keaton,Mandy Moore,Gabriel Macht,https://www.imdb.com/title/tt0490084/,tt0490084,Michael Lehmann
Frankenweenie,6.9,Winona Ryder,Catherine O'Hara,Martin Short,https://www.imdb.com/title/tt1142977/,tt1142977,Tim Burton
Serenity,7.8,Nathan Fillion,Gina Torres,Chiwetel Ejiofor,https://www.imdb.com/title/tt0379786/,tt0379786,Joss Whedon
Shoot 'Em Up,6.7,Clive Owen,Monica Bellucci,Paul Giamatti,https://www.imdb.com/title/tt0465602/,tt0465602,Michael Davis
Against the Ropes,5.3,Meg Ryan,Omar Epps,Charles S. Dutton,https://www.imdb.com/title/tt0312329/,tt0312329,Charles S. Dutton
Yi dai zong shi,6.5,Tony Chiu-Wai Leung,Ziyi Zhang,Jin Zhang,https://www.imdb.com/title/tt1462900/,tt1462900,Kar-Wai Wong
The Fast and the Furious,6.8,Vin Diesel,Paul Walker,Michelle Rodriguez,https://www.imdb.com/title/tt0232500/,tt0232500,Rob Cohen
Sweet Home Alabama,6.2,Reese Witherspoon,Patrick Dempsey,Josh Lucas,https://www.imdb.com/title/tt0256415/,tt0256415,Andy Tennant
The Ugly Truth,6.4,Katherine Heigl,Gerard Butler,Bree Turner,https://www.imdb.com/title/tt1142988/,tt1142988,Robert Luketic
Spy Kids 2: The Island of Lost Dreams,5.2,Alexa PenaVega,Daryl Sabara,Antonio Banderas,https://www.imdb.com/title/tt0287717/,tt0287717,Robert Rodriguez
Captain Underpants: The First Epic Movie,6.2,Kevin Hart,Thomas Middleditch,Ed Helms,https://www.imdb.com/title/tt2091256/,tt2091256,David Soren
Paul Blart: Mall Cop 2,4.4,Kevin James,Raini Rodriguez,Eduardo Verástegui,https://www.imdb.com/title/tt3450650/,tt3450650,Andy Fickman
Why Him?,6.2,Zoey Deutch,James Franco,Tangie Ambrose,https://www.imdb.com/title/tt4501244/,tt4501244,John Hamburg
Water for Elephants,6.9,Robert Pattinson,Reese Witherspoon,Christoph Waltz,https://www.imdb.com/title/tt1067583/,tt1067583,Francis Lawrence
Life as We Know It,6.5,Katherine Heigl,Josh Duhamel,Josh Lucas,https://www.imdb.com/title/tt1055292/,tt1055292,Greg Berlanti
Riddick,6.4,Vin Diesel,Karl Urban,Katee Sackhoff,https://www.imdb.com/title/tt1411250/,tt1411250,David Twohy
Heartbreakers,6.2,Sigourney Weaver,Jennifer Love Hewitt,Gene Hackman,https://www.imdb.com/title/tt0125022/,tt0125022,David Mirkin
Enough,5.7,Jennifer Lopez,Billy Campbell,Tessa Allen,https://www.imdb.com/title/tt0278435/,tt0278435,Michael Apted
The 5th Wave,5.2,Chloë Grace Moretz,Matthew Zuk,Gabriela Lopez,https://www.imdb.com/title/tt2304933/,tt2304933,J Blakeson
Push,6.1,Camilla Belle,Dakota Fanning,Chris Evans,https://www.imdb.com/title/tt0465580/,tt0465580,Paul McGuigan
Rush,8.1,Daniel Brühl,Chris Hemsworth,Olivia Wilde,https://www.imdb.com/title/tt1979320/,tt1979320,Ron Howard
Angel Eyes,5.6,Jennifer Lopez,Jim Caviezel,Jeremy Sisto,https://www.imdb.com/title/tt0225071/,tt0225071,Luis Mandoki
Joe Somebody,5.5,Tim Allen,Julie Bowen,Kelly Lynch,https://www.imdb.com/title/tt0279889/,tt0279889,John Pasquin
Overlord,6.6,Jovan Adepo,Wyatt Russell,Mathilde Ollivier,https://www.imdb.com/title/tt4530422/,tt4530422,Julius Avery
The Ninth Gate,6.7,Johnny Depp,Frank Langella,Lena Olin,https://www.imdb.com/title/tt0142688/,tt0142688,Roman Polanski
Only the Brave,7.6,Josh Brolin,Miles Teller,Jeff Bridges,https://www.imdb.com/title/tt3829920/,tt3829920,Joseph Kosinski
The Thing,6.2,Mary Elizabeth Winstead,Joel Edgerton,Ulrich Thomsen,https://www.imdb.com/title/tt0905372/,tt0905372,John Carpenter
Rock Star,6.3,Mark Wahlberg,Jennifer Aniston,Dominic West,https://www.imdb.com/title/tt0202470/,tt0202470,Stephen Herek
The Kitchen,5.5,Melissa McCarthy,Tiffany Haddish,Elisabeth Moss,https://www.imdb.com/title/tt5822564/,tt5822564,Andrea Berloff
City of Ember,6.4,Saoirse Ronan,Toby Jones,Bill Murray,https://www.imdb.com/title/tt0970411/,tt0970411,Gil Kenan
The Sisters Brothers,6.9,John C. Reilly,Joaquin Phoenix,Jake Gyllenhaal,https://www.imdb.com/title/tt4971344/,tt4971344,Jacques Audiard
Texas Rangers,5.2,James Van Der Beek,Rachael Leigh Cook,Ashton Kutcher,https://www.imdb.com/title/tt0193560/,tt0193560,Steve Miner
Virgin Territory,4.8,Hayden Christensen,Mischa Barton,Ryan Cartwright,https://www.imdb.com/title/tt0437954/,tt0437954,David Leland
The Upside,7.0,Kevin Hart,Bryan Cranston,Nicole Kidman,https://www.imdb.com/title/tt1987680/,tt1987680,Neil Burger
What to Expect When You're Expecting,5.7,Cameron Diaz,Matthew Morrison,J. Todd Smith,https://www.imdb.com/title/tt1586265/,tt1586265,Kirk Jones
The Master,7.1,Philip Seymour Hoffman,Joaquin Phoenix,Amy Adams,https://www.imdb.com/title/tt1560747/,tt1560747,Paul Thomas Anderson
The Express,7.3,Rob Brown,Dennis Quaid,Clancy Brown,https://www.imdb.com/title/tt0469903/,tt0469903,Gary Fleder
Twilight,5.3,Kristen Stewart,Robert Pattinson,Billy Burke,https://www.imdb.com/title/tt1099212/,tt1099212,Catherine Hardwicke
We’re the Millers,7.0,Jason Sudeikis,Jennifer Aniston,Emma Roberts,https://www.imdb.com/title/tt1723121/,tt1723121,Rawson Marshall Thurber
Creed,7.6,Michael B. Jordan,Sylvester Stallone,Tessa Thompson,https://www.imdb.com/title/tt3076658/,tt3076658,Ryan Coogler
The Town,7.5,Ben Affleck,Rebecca Hall,Jon Hamm,https://www.imdb.com/title/tt0840361/,tt0840361,Ben Affleck
Dolphin Tale,6.8,Morgan Freeman,Ashley Judd,Harry Connick Jr.,https://www.imdb.com/title/tt1564349/,tt1564349,Charles Martin Smith
Game Night,6.9,Jason Bateman,Rachel McAdams,Kyle Chandler,https://www.imdb.com/title/tt2704998/,tt2704998,John Francis Daley
Burn After Reading,7.0,Brad Pitt,Frances McDormand,George Clooney,https://www.imdb.com/title/tt0887883/,tt0887883,Ethan Coen
13 Going On 30,6.2,Jennifer Garner,Mark Ruffalo,Judy Greer,https://www.imdb.com/title/tt0337563/,tt0337563,Gary Winick
Tyler Perry’s Temptation,5.0,Jurnee Smollett,Vanessa Williams,Brandy Norwood,https://www.imdb.com/title/tt2070862/,tt2070862,Tyler Perry
Nim's Island,6.0,Jodie Foster,Gerard Butler,Abigail Breslin,https://www.imdb.com/title/tt0410377/,tt0410377,Jennifer Flackett
How to be Single,6.1,Dakota Johnson,Rebel Wilson,Leslie Mann,https://www.imdb.com/title/tt1292566/,tt1292566,Christian Ditter
Cop Out,5.6,Bruce Willis,Tracy Morgan,Juan Carlos Hernández,https://www.imdb.com/title/tt1385867/,tt1385867,Kevin Smith
The Rite,6.0,Colin O'Donoghue,Anthony Hopkins,Ciarán Hinds,https://www.imdb.com/title/tt1161864/,tt1161864,Mikael Håfström
Space Chimps,4.5,Andy Samberg,Stanley Tucci,Jeff Daniels,https://www.imdb.com/title/tt0482603/,tt0482603,Kirk DeMicco
Aloha,5.4,Bradley Cooper,Rachel McAdams,Emma Stone,https://www.imdb.com/title/tt1243974/,tt1243974,Cameron Crowe
A Star is Born,7.6,Lady Gaga,Bradley Cooper,Sam Elliott,https://www.imdb.com/title/tt1517451/,tt1517451,Bradley Cooper
Gnomeo and Juliet,5.9,James McAvoy,Emily Blunt,Maggie Smith,https://www.imdb.com/title/tt0377981/,tt0377981,Kelly Asbury
John Q.,7.1,Denzel Washington,Robert Duvall,Gabriela Oltean,https://www.imdb.com/title/tt0251160/,tt0251160,Nick Cassavetes
Hot Tub Time Machine,6.4,John Cusack,Rob Corddry,Craig Robinson,https://www.imdb.com/title/tt1231587/,tt1231587,Steve Pink
Dolphin Tale 2,6.4,Morgan Freeman,Ashley Judd,Nathan Gamble,https://www.imdb.com/title/tt2978462/,tt2978462,Charles Martin Smith
Collateral Beauty,6.8,Will Smith,Edward Norton,Kate Winslet,https://www.imdb.com/title/tt4682786/,tt4682786,David Frankel
A Man Apart,6.0,Vin Diesel,Timothy Olyphant,Larenz Tate,https://www.imdb.com/title/tt0266465/,tt0266465,F. Gary Gray
Reindeer Games,5.8,Ben Affleck,Gary Sinise,Charlize Theron,https://www.imdb.com/title/tt0184858/,tt0184858,John Frankenheimer
Isn't She Great,5.3,Bette Midler,Nathan Lane,Stockard Channing,https://www.imdb.com/title/tt0141399/,tt0141399,Andrew Bergman
Yip Man 3,7.0,Donnie Yen,Lynn Xiong,Jin Zhang,https://www.imdb.com/title/tt2888046/,tt2888046,Wilson Yip
There Be Dragons,5.7,Charlie Cox,Wes Bentley,Dougray Scott,https://www.imdb.com/title/tt1316616/,tt1316616,Roland Joffé
Queen of the Desert,5.7,Nicole Kidman,James Franco,Robert Pattinson,https://www.imdb.com/title/tt1837636/,tt1837636,Werner Herzog
Head of State,5.4,Chris Rock,Bernie Mac,Lynn Whitfield,https://www.imdb.com/title/tt0325537/,tt0325537,Chris Rock
It,7.3,Bill Skarsgård,Jaeden Martell,Finn Wolfhard,https://www.imdb.com/title/tt1396484/,tt1396484,Andy Muschietti
The Hangover,7.7,Zach Galifianakis,Bradley Cooper,Justin Bartha,https://www.imdb.com/title/tt1119646/,tt1119646,Todd Phillips
The Blind Side,7.6,Quinton Aaron,Sandra Bullock,Tim McGraw,https://www.imdb.com/title/tt0878804/,tt0878804,John Lee Hancock
True Grit,7.6,Jeff Bridges,Matt Damon,Hailee Steinfeld,https://www.imdb.com/title/tt1403865/,tt1403865,Ethan Coen
Identity Thief,5.7,Jason Bateman,Melissa McCarthy,John Cho,https://www.imdb.com/title/tt2024432/,tt2024432,Seth Gordon
The Devil Wears Prada,6.9,Anne Hathaway,Meryl Streep,Adrian Grenier,https://www.imdb.com/title/tt0458352/,tt0458352,David Frankel
Horrible Bosses,6.9,Jason Bateman,Charlie Day,Jason Sudeikis,https://www.imdb.com/title/tt1499658/,tt1499658,Seth Gordon
Spy Kids,5.6,Alexa PenaVega,Daryl Sabara,Antonio Banderas,https://www.imdb.com/title/tt0227538/,tt0227538,Robert Rodriguez
Trainwreck,6.2,Amy Schumer,Bill Hader,Brie Larson,https://www.imdb.com/title/tt3152624/,tt3152624,Judd Apatow
Saving Mr. Banks,7.5,Emma Thompson,Tom Hanks,Annie Rose Buckley,https://www.imdb.com/title/tt2140373/,tt2140373,John Lee Hancock
21,6.8,Jim Sturgess,Kate Bosworth,Kevin Spacey,https://www.imdb.com/title/tt0478087/,tt0478087,Robert Luketic
What Happens in Vegas...,6.1,Cameron Diaz,Ashton Kutcher,Rob Corddry,https://www.imdb.com/title/tt1033643/,tt1033643,Jeremy Simmons
Hotel for Dogs,5.5,Emma Roberts,Jake T. Austin,Lisa Kudrow,https://www.imdb.com/title/tt0785006/,tt0785006,Thor Freudenthal
Guess Who,5.9,Ashton Kutcher,Bernie Mac,Zoe Saldana,https://www.imdb.com/title/tt0372237/,tt0372237,Kevin Rodney Sullivan
This is 40,6.2,Paul Rudd,Leslie Mann,Maude Apatow,https://www.imdb.com/title/tt1758830/,tt1758830,Judd Apatow
Sky High,6.3,Kurt Russell,Kelly Preston,Michael Angarano,https://www.imdb.com/title/tt0405325/,tt0405325,Mike Mitchell
A Nightmare on Elm Street,5.2,Jackie Earle Haley,Rooney Mara,Kyle Gallner,https://www.imdb.com/title/tt1179056/,tt1179056,Wes Craven
