rating_check,runtime,genre
5.6,['110'],"['Crime', 'Drama']"
6.1,['116'],"['Comedy', 'Drama']"
6.6,['145'],"['Drama', 'History', 'War', 'Western']"
6.3,['86'],['Comedy']
2.2,['81'],"['Comedy', 'Musical', 'Romance']"
5.3,['119'],"['Mystery', 'Thriller']"
7.0,['97'],"['Comedy', 'Drama', 'Romance']"
7.0,['110'],"['Drama', 'Romance']"
7.7,['141'],['Drama']
6.9,['109'],['Drama']
7.1,['120'],"['Action', 'Drama', 'Horror', 'Sci-Fi']"
6.9,['104'],"['Comedy', 'Drama']"
6.8,['99'],"['Drama', 'Mystery', 'Thriller']"
6.2,['91'],"['Biography', 'Crime', 'Drama', 'Family', 'Romance']"
7.4,['129'],"['Drama', 'Romance', 'Sci-Fi']"
7.1,['106'],"['Biography', 'Crime', 'Drama']"
7.2,['100'],"['Adventure', 'Drama', 'Family']"
5.1,['103'],"['Comedy', 'Drama', 'Romance']"
6.8,['111'],"['Drama', 'Mystery', 'Romance']"
6.3,['86'],"['Comedy', 'Crime']"
7.0,['85'],"['Animation', 'Drama']"
6.3,['90'],"['Drama', 'Fantasy', 'Mystery', 'Thriller']"
7.3,['120'],"['Crime', 'Drama', 'Thriller']"
5.2,['95'],['Comedy']
7.7,['132'],"['Drama', 'History', 'War']"
6.6,['101'],"['Biography', 'Drama', 'History', 'Western']"
7.1,['114'],"['Adventure', 'Crime', 'Drama', 'Mystery', 'Thriller']"
5.6,['144'],"['Adventure', 'Drama', 'History', 'War']"
5.9,['130'],['Drama']
3.2,['90'],"['Animation', 'Action', 'Adventure', 'Comedy', 'Family']"
6.9,['99'],"['Mystery', 'Sci-Fi', 'Thriller']"
7.0,['119'],"['Comedy', 'Drama']"
8.5,['132'],"['Comedy', 'Drama', 'Thriller']"
7.2,['118'],"['Drama', 'Romance']"
5.9,['102'],['Comedy']
5.8,['101'],"['Comedy', 'Family']"
7.8,['116'],"['Action', 'Biography', 'Drama', 'Sport']"
4.9,['112'],"['Comedy', 'Drama', 'Family', 'Music', 'Musical', 'Romance']"
7.0,['92'],"['Documentary', 'Action', 'Comedy']"
6.7,['107'],"['Drama', 'Fantasy', 'Music', 'Romance', 'Sci-Fi']"
7.1,['81'],"['Crime', 'Thriller']"
7.4,['101'],"['Drama', 'Romance']"
7.5,['117'],"['Drama', 'Romance']"
7.2,['114'],['Drama']
7.7,['107'],"['Crime', 'Drama', 'Mystery', 'Thriller', 'Western']"
7.3,['109'],"['Biography', 'Drama', 'History']"
7.5,['119'],"['Biography', 'Comedy', 'Drama', 'Sport']"
6.0,['90'],"['Horror', 'Mystery', 'Thriller']"
4.7,['86'],"['Comedy', 'Crime']"
7.1,['108'],"['Biography', 'Comedy', 'Drama', 'Sport']"
6.8,['98'],"['Comedy', 'Drama', 'Music', 'Romance']"
6.2,['89'],"['Comedy', 'Sport']"
5.1,['84'],['Comedy']
5.3,['95'],['Comedy']
7.4,['104'],"['Comedy', 'Drama', 'Music']"
7.2,['100'],"['Crime', 'Drama', 'Thriller']"
7.1,['118'],"['Biography', 'Drama', 'Romance']"
5.3,['95'],"['Comedy', 'Romance']"
6.9,['115'],"['Biography', 'Drama']"
7.1,['170'],"['Action', 'Drama', 'Sport']"
5.3,['86'],"['Comedy', 'Romance']"
7.8,['180'],"['Biography', 'Drama', 'History']"
7.7,['125'],"['Crime', 'Drama']"
7.6,['120'],"['Drama', 'Horror', 'Thriller']"
5.4,['94'],"['Comedy', 'Music', 'Romance']"
7.5,['80'],"['Animation', 'Family', 'Fantasy']"
6.2,['105'],"['Comedy', 'Musical', 'Romance']"
6.7,['104'],"['Biography', 'Drama', 'Music']"
7.3,['109'],"['Comedy', 'Drama']"
4.4,['97'],"['Comedy', 'Drama', 'Romance']"
7.3,['106'],"['Comedy', 'Drama', 'Music']"
5.3,['106'],"['Crime', 'Drama', 'Mystery', 'Thriller']"
5.8,['92'],"['Crime', 'Horror', 'Mystery', 'Thriller']"
8.5,['112'],"['Biography', 'Comedy', 'Drama']"
6.3,['123'],"['Crime', 'Drama', 'Mystery', 'Thriller']"
6.2,['193'],"['Drama', 'Romance']"
5.4,['88'],['Horror']
6.4,['97'],"['Comedy', 'Drama', 'Romance']"
6.2,['97'],"['Adventure', 'Drama']"
8.3,['122'],"['Comedy', 'Romance']"
5.4,['119'],"['Action', 'Thriller']"
5.5,['144'],"['Comedy', 'Drama', 'Romance']"
5.8,['111'],"['Drama', 'History', 'Romance', 'Western']"
5.9,['91'],"['Horror', 'Mystery', 'Thriller']"
7.1,['88'],"['Crime', 'Horror', 'Thriller']"
6.2,['108'],"['Crime', 'Horror', 'Mystery', 'Thriller']"
6.0,['108'],"['Action', 'Horror', 'Sci-Fi', 'Thriller']"
6.1,['104'],"['Comedy', 'Drama', 'Romance']"
6.1,['98'],"['Comedy', 'Romance', 'Sport']"
5.7,['103'],"['Horror', 'Mystery', 'Thriller']"
5.9,['93'],"['Crime', 'Horror', 'Mystery', 'Thriller']"
5.2,['107'],"['Comedy', 'Drama', 'Romance']"
5.5,['101'],"['Drama', 'Horror', 'Mystery', 'Thriller']"
6.1,['97'],"['Horror', 'Mystery', 'Thriller']"
7.4,['94'],"['Comedy', 'Drama']"
7.3,['110'],['Drama']
7.2,['124'],"['Comedy', 'Drama', 'Romance']"
7.3,['127'],"['Drama', 'Horror', 'Mystery', 'Thriller']"
7.6,['110'],"['Comedy', 'Drama', 'Romance']"
5.7,['92'],"['Crime', 'Horror', 'Mystery', 'Thriller']"
6.2,['90'],"['Horror', 'Mystery']"
6.5,['82'],"['Animation', 'Adventure', 'Comedy', 'Family']"
6.0,['97'],"['Horror', 'Mystery', 'Thriller']"
6.4,['96'],"['Drama', 'Romance']"
6.3,['80'],"['Horror', 'Mystery', 'Thriller']"
5.8,['85'],"['Comedy', 'Drama']"
6.5,['122'],"['Comedy', 'Drama', 'Romance']"
6.0,['115'],"['Comedy', 'Drama']"
6.6,['90'],"['Comedy', 'Drama', 'Music', 'Romance']"
6.9,['108'],"['Comedy', 'Drama']"
3.2,['93'],"['Horror', 'Mystery', 'Thriller']"
5.7,['98'],"['Comedy', 'Drama']"
8.3,['104'],"['Comedy', 'Crime']"
6.8,['84'],"['Animation', 'Action', 'Adventure', 'Comedy', 'Family', 'Fantasy', 'Musical', 'Sci-Fi']"
5.1,['107'],"['Drama', 'Thriller']"
4.5,['92'],"['Documentary', 'Music']"
5.0,['85'],"['Drama', 'Thriller']"
5.5,['103'],"['Comedy', 'Romance']"
5.3,['97'],"['Horror', 'Mystery', 'Thriller']"
4.8,['93'],"['Horror', 'Mystery', 'Thriller']"
5.9,['98'],"['Horror', 'Mystery', 'Sci-Fi', 'Thriller']"
5.8,['116'],"['Drama', 'Music']"
5.9,['96'],"['Documentary', 'Comedy']"
7.4,['130'],['Drama']
4.5,['92'],"['Action', 'Sci-Fi', 'Thriller']"
7.3,['104'],"['Biography', 'Comedy', 'Drama']"
5.0,['89'],"['Horror', 'Mystery', 'Thriller']"
4.8,['96'],"['Horror', 'Mystery', 'Thriller']"
6.7,['105'],"['Comedy', 'Drama', 'Music', 'Musical', 'Romance', 'Western']"
5.9,['80'],"['Comedy', 'Crime']"
4.6,['88'],"['Horror', 'Mystery']"
6.6,['101'],"['Comedy', 'Drama', 'Family']"
6.2,['112'],"['Comedy', 'Drama', 'Music', 'Romance']"
6.7,['109'],"['Crime', 'Drama', 'Mystery', 'Thriller']"
5.4,['100'],"['Comedy', 'Family', 'Romance']"
6.2,['81'],"['Action', 'Comedy']"
6.5,['120'],"['Biography', 'Drama', 'History']"
6.1,['84'],"['Horror', 'Thriller']"
5.7,['89'],['Comedy']
7.0,['99'],"['Biography', 'Drama']"
7.0,['106'],"['Biography', 'Crime', 'Drama', 'Romance']"
7.2,['106'],"['Comedy', 'Drama', 'Mystery', 'Romance']"
5.9,['76'],"['Animation', 'Adventure', 'Comedy', 'Family']"
6.0,['90'],"['Comedy', 'Drama', 'Sport']"
6.7,['96'],"['Comedy', 'Crime', 'Thriller']"
6.7,['112'],"['Drama', 'Fantasy', 'Horror', 'Mystery']"
6.8,['108'],"['Adventure', 'Biography', 'Drama', 'History']"
5.7,['87'],"['Comedy', 'Romance']"
7.6,['102'],"['Action', 'Comedy']"
6.3,['93'],"['Drama', 'Thriller', 'War']"
7.3,['133'],"['Biography', 'Drama', 'History']"
5.3,['89'],"['Comedy', 'Family', 'Romance']"
4.3,['94'],['Comedy']
7.1,['106'],"['Biography', 'Comedy', 'Crime', 'Drama']"
5.6,['90'],"['Action', 'Comedy']"
7.3,['97'],"['Crime', 'Drama', 'Thriller']"
6.6,['89'],"['Comedy', 'Drama']"
6.3,['97'],"['Comedy', 'Drama', 'Mystery']"
5.2,['95'],"['Comedy', 'Fantasy', 'Romance']"
4.3,['96'],"['Crime', 'Horror']"
6.7,['101'],"['Adventure', 'Comedy', 'Drama', 'Romance', 'Sci-Fi']"
5.4,['93'],"['Horror', 'Mystery', 'Thriller']"
4.7,['91'],"['Drama', 'Horror', 'Mystery', 'Thriller']"
6.3,['87'],['Comedy']
6.1,['82'],"['Horror', 'Thriller']"
6.2,['113'],"['Comedy', 'Drama', 'Romance']"
5.3,['100'],"['Action', 'Adventure', 'Drama', 'Family', 'Sci-Fi', 'Thriller']"
5.8,['73'],"['Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy', 'Music', 'Musical']"
5.6,['96'],"['Action', 'Drama']"
6.6,['100'],"['Comedy', 'Romance', 'Sport']"
7.0,['106'],"['Biography', 'Comedy', 'Drama', 'Music']"
7.3,['120'],"['Adventure', 'Biography', 'War']"
7.2,['98'],"['Biography', 'Comedy', 'Drama', 'Family', 'History']"
4.9,['98'],"['Crime', 'Drama', 'Music']"
7.0,['120'],"['Drama', 'Romance']"
5.6,['105'],"['Action', 'Adventure', 'Comedy']"
7.2,['99'],"['Biography', 'Drama', 'Sport']"
4.2,['85'],"['Comedy', 'Family', 'Romance']"
4.7,['112'],"['Biography', 'Crime', 'Drama']"
6.5,['83'],"['Comedy', 'Drama']"
6.7,['109'],"['Biography', 'Drama']"
7.2,['108'],"['Biography', 'Drama']"
4.6,['92'],"['Action', 'Adventure', 'Fantasy', 'Sci-Fi']"
6.9,['117'],['Comedy']
5.4,['111'],"['Drama', 'Mystery', 'Sci-Fi']"
6.6,['103'],"['Biography', 'Drama']"
7.0,['135'],"['Romance', 'Drama']"
7.2,['120'],"['Drama', 'Romance', 'Sport']"
3.3,['97'],['Comedy']
6.4,['103'],"['Documentary', 'Family', 'Music']"
6.6,['135'],"['Comedy', 'Drama', 'Music']"
6.8,['106'],"['Biography', 'Crime', 'Drama', 'Thriller']"
7.3,['129'],"['Biography', 'Drama', 'History', 'War']"
6.3,['91'],"['Action', 'Comedy', 'Crime', 'Thriller']"
7.2,['98'],"['Drama', 'Romance']"
6.8,['98'],"['Drama', 'Mystery', 'Thriller']"
5.6,['101'],"['Comedy', 'Crime', 'Romance']"
7.2,['132'],"['Adventure', 'Drama', 'Romance']"
6.5,['96'],"['Comedy', 'Drama']"
6.4,['185'],"['Action', 'Adventure', 'Sci-Fi']"
6.7,['102'],"['Drama', 'Thriller']"
6.1,['105'],"['Biography', 'Drama', 'History', 'War']"
6.2,['87'],"['Comedy', 'Crime', 'Thriller']"
6.4,['110'],['Drama']
7.0,['104'],"['Crime', 'Drama', 'Thriller']"
3.0,['88'],"['Animation', 'Family']"
5.2,['93'],['Comedy']
6.6,['95'],"['Drama', 'Romance']"
6.1,['123'],"['Drama', 'Thriller', 'War']"
6.4,['93'],"['Drama', 'History', 'Mystery', 'Thriller']"
3.6,['89'],"['Comedy', 'Romance']"
5.6,['107'],"['Action', 'Comedy', 'Thriller']"
7.3,['113'],"['Action', 'Comedy', 'Fantasy', 'Sport']"
4.9,['93'],['Drama']
6.6,['93'],"['Comedy', 'Drama']"
6.1,['86'],"['Action', 'Comedy', 'Crime', 'Drama']"
4.1,['94'],['Drama']
6.4,['96'],"['Comedy', 'Horror']"
7.2,['139'],"['Action', 'Adventure', 'Comedy', 'Western']"
4.6,['90'],"['Comedy', 'Drama']"
3.9,['93'],"['Comedy', 'Romance']"
6.1,['108'],"['Crime', 'Mystery', 'Thriller']"
6.7,['139'],"['Action', 'War']"
5.7,['99'],"['Drama', 'Fantasy', 'Horror', 'Thriller']"
5.4,['90'],"['Drama', 'Horror', 'Mystery', 'Thriller']"
5.0,['94'],"['Action', 'Crime', 'Drama', 'Thriller']"
5.3,['100'],"['Comedy', 'Drama', 'Fantasy', 'Romance']"
4.3,['91'],"['Drama', 'Music']"
6.8,['117'],"['Crime', 'Drama', 'Thriller']"
6.0,['102'],"['Action', 'Comedy', 'Crime', 'Drama']"
5.2,['92'],"['Horror', 'Mystery', 'Thriller']"
6.8,['107'],"['Comedy', 'Drama', 'Romance']"
7.9,['127'],['Drama']
6.8,['125'],"['Biography', 'Drama', 'History', 'Thriller']"
6.5,['144'],"['Drama', 'Romance']"
6.1,['98'],['Comedy']
8.4,['161'],"['Action', 'Biography', 'Drama', 'Sport']"
6.5,['106'],"['Biography', 'Drama', 'Music']"
7.6,['121'],"['Comedy', 'Drama']"
7.1,['135'],"['Drama', 'Sci-Fi']"
6.9,['198'],"['Drama', 'Romance']"
6.1,['123'],"['Action', 'Drama', 'Romance', 'Thriller']"
7.1,['130'],"['Crime', 'Drama', 'Thriller']"
7.2,['110'],"['Comedy', 'Drama', 'Romance']"
6.9,['78'],"['Animation', 'Adventure', 'Family']"
7.3,['117'],"['Horror', 'Thriller']"
6.2,['98'],"['Crime', 'Horror']"
6.4,['103'],"['Action', 'Horror', 'Sci-Fi', 'Thriller']"
6.4,['99'],"['Action', 'Adventure', 'Horror', 'Mystery', 'Sci-Fi', 'Thriller']"
5.3,['93'],"['Horror', 'Mystery', 'Thriller']"
6.1,['86'],"['Horror', 'Mystery', 'Thriller']"
6.2,['99'],"['Drama', 'Horror', 'Mystery', 'Thriller']"
6.2,['100'],"['Comedy', 'Horror', 'Mystery', 'Sci-Fi', 'Thriller']"
7.1,['148'],"['Drama', 'Horror', 'Mystery', 'Thriller']"
8.0,['123'],"['Documentary', 'Drama']"
6.6,['121'],['Drama']
5.0,['91'],"['Comedy', 'Drama', 'Romance']"
7.1,['88'],"['Adventure', 'Comedy']"
6.9,['126'],"['Drama', 'Thriller']"
7.0,['120'],"['Crime', 'Drama', 'Thriller']"
4.6,['95'],['Horror']
7.3,['104'],"['Comedy', 'Drama']"
6.7,['100'],"['Biography', 'Drama']"
5.6,['85'],"['Comedy', 'Romance']"
5.5,['84'],"['Documentary', 'Music']"
7.0,['123'],"['Biography', 'Drama', 'Romance']"
7.1,['114'],"['Comedy', 'Drama']"
4.7,['80'],"['Comedy', 'Romance']"
6.6,['119'],"['Action', 'Crime', 'Drama', 'Thriller']"
5.9,['100'],"['Drama', 'Music', 'Romance']"
6.3,['92'],"['Comedy', 'Music']"
6.9,['98'],"['Comedy', 'Drama']"
7.3,['118'],"['Drama', 'Family', 'Romance']"
5.6,['112'],"['Comedy', 'Drama']"
6.2,['95'],"['Biography', 'Drama', 'Sport']"
7.0,['103'],"['Biography', 'Comedy', 'Drama', 'Music', 'Romance']"
7.4,['130'],"['Biography', 'Family', 'Sport']"
6.2,['121'],"['Action', 'Crime', 'Drama', 'Mystery', 'Thriller']"
5.7,['103'],"['Comedy', 'Drama', 'Romance']"
4.2,['97'],"['Comedy', 'Music', 'Romance']"
6.1,['130'],"['Biography', 'Drama', 'History', 'Romance']"
7.2,['115'],"['Crime', 'Drama']"
7.2,['130'],"['Action', 'Drama', 'History', 'Romance', 'Thriller', 'War']"
7.2,['85'],"['Animation', 'Biography']"
6.2,['95'],['Comedy']
7.1,['122'],"['Drama', 'History', 'War']"
7.3,['127'],"['Crime', 'Drama']"
7.6,['100'],"['Animation', 'Action', 'Adventure', 'Comedy', 'Fantasy']"
6.5,['84'],"['Crime', 'Drama', 'Mystery', 'Thriller']"
7.8,['137'],['Drama']
7.2,['112'],"['Drama', 'Music', 'Romance']"
5.9,['98'],"['Animation', 'Action', 'Adventure', 'Family', 'Fantasy', 'Sci-Fi']"
6.5,['101'],"['Comedy', 'Romance']"
7.9,['117'],"['Crime', 'Drama', 'Thriller']"
7.8,['100'],"['Animation', 'Action', 'Adventure', 'Family', 'Fantasy', 'Sci-Fi']"
5.1,['96'],"['Comedy', 'Romance']"
6.1,['92'],"['Animation', 'Comedy', 'Family']"
7.5,['122'],['Drama']
6.9,['106'],"['Action', 'Adventure', 'Drama']"
5.6,['104'],"['Comedy', 'Horror', 'Mystery', 'Thriller']"
6.9,['119'],"['Biography', 'Drama', 'Romance']"
2.4,['104'],"['Drama', 'Music', 'Romance']"
6.4,['103'],"['Action', 'Crime', 'Drama', 'Sci-Fi']"
7.0,['135'],"['Action', 'Drama']"
6.5,['114'],"['Action', 'Adventure', 'Comedy', 'Family', 'Fantasy', 'Thriller']"
3.7,['83'],"['Animation', 'Comedy', 'Family']"
8.0,['165'],"['Drama', 'Romance']"
7.2,['128'],"['Comedy', 'Drama', 'Romance']"
7.2,['160'],"['Drama', 'Musical', 'Romance']"
7.5,['127'],"['Drama', 'War']"
6.3,['117'],"['Drama', 'Romance']"
5.8,['122'],"['Action', 'Drama', 'War']"
7.8,['101'],"['Comedy', 'Drama']"
7.0,['92'],"['Comedy', 'Drama', 'Romance']"
7.5,['113'],"['Drama', 'Horror', 'Sci-Fi', 'Thriller']"
3.8,['95'],"['Drama', 'Music']"
5.6,['102'],['Thriller']
7.6,['100'],"['Comedy', 'Drama', 'Romance']"
6.3,['104'],"['Adventure', 'Biography', 'Comedy', 'Drama']"
6.5,['109'],"['Comedy', 'Drama', 'Music', 'Romance']"
6.1,['94'],"['Comedy', 'Romance']"
5.2,['85'],"['Horror', 'Mystery', 'Thriller']"
7.4,['112'],"['Drama', 'Family']"
7.0,['93'],"['Comedy', 'Drama', 'Romance']"
5.6,['97'],"['Comedy', 'Romance']"
7.4,['104'],"['Comedy', 'Drama', 'Music', 'Romance']"
7.6,['102'],"['Crime', 'Drama', 'Horror']"
5.0,['84'],"['Action', 'Horror', 'Thriller']"
6.4,['93'],"['Drama', 'Romance']"
6.7,['117'],"['Action', 'Comedy', 'Crime', 'Thriller']"
6.2,['118'],"['Action', 'Thriller']"
5.4,['104'],"['Comedy', 'Drama', 'Family', 'Romance']"
6.9,['92'],"['Drama', 'Horror']"
7.7,['105'],"['Comedy', 'Drama']"
7.1,['101'],"['Comedy', 'Drama', 'Romance']"
5.3,['92'],"['Comedy', 'Fantasy', 'Romance']"
5.1,['89'],['Comedy']
5.8,['92'],"['Action', 'Horror', 'Sci-Fi', 'Thriller']"
7.2,['90'],"['Animation', 'Comedy', 'Drama', 'Romance']"
7.3,['117'],"['Drama', 'Mystery', 'Thriller']"
7.4,['129'],"['Comedy', 'Drama']"
7.0,['111'],"['Comedy', 'Crime', 'Musical', 'Romance']"
7.7,['130'],"['Drama', 'Mystery']"
7.2,['121'],"['Adventure', 'Drama']"
7.1,['113'],"['Biography', 'Comedy', 'Drama', 'History']"
6.8,['92'],"['Biography', 'Drama']"
5.4,['144'],"['Action', 'Crime', 'Drama', 'Thriller']"
7.6,['71'],"['Animation', 'Adventure', 'Family', 'Fantasy']"
7.6,['104'],"['Comedy', 'Drama']"
6.4,['108'],"['Drama', 'Romance', 'Thriller']"
5.5,['109'],"['Comedy', 'Crime', 'Musical', 'Mystery']"
7.7,['66'],"['Animation', 'Comedy', 'Drama', 'Family', 'Romance']"
6.7,['91'],"['Drama', 'Romance']"
6.8,['98'],"['Action', 'Comedy', 'Crime']"
5.9,['95'],"['Crime', 'Thriller']"
6.0,['129'],"['Drama', 'Romance']"
7.3,['103'],"['Biography', 'Drama', 'Family']"
5.3,['112'],['Drama']
6.4,['99'],['Drama']
5.2,['114'],"['Action', 'Adventure', 'Comedy', 'Romance']"
4.3,['89'],"['Animation', 'Comedy', 'Family']"
6.7,['90'],"['Comedy', 'Drama', 'Romance']"
6.7,['102'],"['Crime', 'Drama', 'Mystery', 'Thriller']"
6.7,['133'],"['Biography', 'Drama', 'Sport']"
7.2,['101'],"['Drama', 'War', 'Western']"
7.7,['95'],"['Comedy', 'Drama', 'Romance']"
7.6,['92'],"['Comedy', 'Drama']"
5.5,['94'],['Horror']
7.3,['100'],['Drama']
6.1,['92'],"['Comedy', 'Crime', 'Romance']"
7.1,['105'],"['Crime', 'Drama', 'Mystery', 'Thriller']"
6.3,['106'],"['Drama', 'Romance']"
5.9,['102'],"['Comedy', 'Drama', 'Romance', 'Sport']"
3.4,['99'],"['Comedy', 'Crime']"
6.5,['118'],"['Romance', 'Drama']"
6.7,['113'],"['Drama', 'Romance']"
6.1,['117'],"['Horror', 'Thriller']"
5.3,['112'],"['Comedy', 'Drama', 'Music', 'Western']"
6.9,['107'],"['Biography', 'Drama', 'Sport']"
6.1,['93'],"['Drama', 'Romance', 'Sci-Fi', 'Thriller']"
4.3,['96'],"['Drama', 'Fantasy', 'Horror', 'Mystery', 'Thriller']"
5.6,['153'],"['Comedy', 'Drama', 'Family', 'Romance', 'Sport']"
7.8,['112'],"['Crime', 'Drama', 'Thriller']"
8.0,['96'],"['Animation', 'Biography', 'Drama', 'History', 'War']"
7.2,['103'],"['Action', 'Crime', 'Drama', 'Thriller']"
7.6,['107'],"['Drama', 'Thriller']"
7.5,['96'],"['Comedy', 'Drama']"
6.1,['110'],"['Comedy', 'Drama']"
7.3,['110'],"['Biography', 'Drama', 'Family', 'Music']"
7.2,['116'],"['Drama', 'Romance']"
5.7,['112'],"['Comedy', 'Drama']"
7.0,['95'],"['Comedy', 'Drama', 'Family']"
4.9,['86'],"['Fantasy', 'Horror', 'Mystery', 'Thriller']"
7.2,['112'],"['Comedy', 'Drama', 'Romance']"
7.4,['93'],"['Biography', 'Drama', 'History']"
7.4,['114'],"['Biography', 'Crime', 'Drama', 'History']"
7.2,['99'],"['Adventure', 'Horror', 'Thriller']"
7.6,['101'],['Drama']
5.5,['94'],"['Comedy', 'Drama']"
7.4,['46'],"['Documentary', 'Sport']"
7.2,['103'],"['Adventure', 'Comedy', 'Crime', 'Drama']"
6.1,['90'],"['Drama', 'Horror', 'Mystery', 'Sci-Fi']"
6.8,['107'],"['Crime', 'Horror', 'Western']"
4.1,['89'],"['Horror', 'Mystery']"
6.9,['116'],"['Drama', 'Music', 'Romance']"
6.0,['89'],['Horror']
2.1,['90'],"['Action', 'Adventure', 'Horror']"
7.0,['106'],"['Comedy', 'Drama']"
7.0,['103'],"['Drama', 'Mystery']"
7.5,['99'],"['Drama', 'Romance']"
6.3,['91'],"['Comedy', 'Drama', 'Romance']"
6.2,['122'],"['Comedy', 'Drama', 'Musical', 'Romance']"
7.4,['94'],"['Biography', 'Drama']"
2.3,['93'],"['Comedy', 'Sport']"
7.3,['119'],"['Comedy', 'Drama']"
6.3,['113'],"['Adventure', 'Biography', 'Drama']"
7.9,['192'],"['Drama', 'Family', 'Musical', 'Romance']"
6.7,['99'],"['Drama', 'Sport']"
6.6,['105'],"['Biography', 'Crime', 'Drama']"
6.0,['108'],"['Action', 'Comedy', 'Crime', 'Drama', 'Horror', 'Thriller']"
6.5,['99'],"['Drama', 'Sport']"
6.3,['97'],"['Comedy', 'Drama']"
7.5,['112'],"['Drama', 'Mystery', 'Thriller']"
6.4,['100'],"['Biography', 'Drama']"
6.2,['100'],"['Drama', 'Family']"
5.2,['105'],['Comedy']
7.2,['125'],"['Drama', 'Romance']"
6.6,['103'],"['Biography', 'Drama', 'Romance']"
6.1,['93'],"['Comedy', 'Crime', 'Drama']"
6.0,['103'],"['Adventure', 'Drama', 'Mystery']"
6.6,['96'],"['Drama', 'Romance']"
5.4,['80'],"['Animation', 'Adventure', 'Family']"
6.4,['95'],"['Adventure', 'Family']"
5.3,['92'],"['Action', 'Crime']"
4.6,['76'],"['Action', 'Drama', 'Romance', 'War']"
4.7,['88'],"['Comedy', 'Fantasy', 'Horror', 'Mystery']"
5.5,['101'],"['Drama', 'Horror', 'Thriller']"
8.3,['131'],"['Drama', 'Mystery', 'War']"
7.2,['125'],"['Biography', 'Drama', 'Romance', 'War']"
6.3,['101'],"['Crime', 'Thriller']"
6.2,['85'],"['Comedy', 'Drama', 'Musical']"
8.0,['115'],"['Action', 'Crime', 'Drama', 'Thriller']"
5.4,['99'],"['Horror', 'Mystery', 'Thriller']"
2.6,['74'],"['Documentary', 'Music']"
5.4,['90'],"['Horror', 'Thriller']"
6.2,['99'],"['Animation', 'Adventure', 'Comedy', 'Drama', 'Family', 'Fantasy', 'Musical']"
5.8,['88'],"['Comedy', 'Drama', 'Romance']"
6.6,['119'],"['Biography', 'Drama']"
7.5,['141'],"['Biography', 'Drama', 'History']"
7.2,['101'],['Drama']
7.3,['105'],"['Action', 'Crime', 'Drama', 'Thriller']"
6.8,['116'],"['Crime', 'Drama', 'Thriller']"
6.1,['100'],"['Drama', 'Western']"
7.1,['113'],"['Drama', 'Romance', 'War']"
6.6,['97'],"['Drama', 'Romance']"
7.7,['121'],"['Comedy', 'Drama', 'Romance']"
6.1,['105'],"['Mystery', 'Thriller']"
7.7,['122'],"['Biography', 'Drama', 'Music']"
7.5,['98'],"['Biography', 'Drama', 'Sport']"
6.2,['97'],"['Comedy', 'Drama']"
7.5,['99'],"['Crime', 'Drama', 'History', 'War']"
6.4,['138'],"['Drama', 'Sport']"
7.6,['97'],"['Adventure', 'Comedy', 'Drama']"
7.0,['137'],"['Crime', 'Drama']"
7.5,['122'],"['Documentary', 'Drama', 'War']"
5.4,['88'],"['Action', 'Thriller']"
6.8,['95'],"['Action', 'Comedy', 'Horror', 'Mystery', 'Thriller']"
6.3,['106'],"['Comedy', 'Drama']"
7.9,['109'],"['Drama', 'Sport']"
7.1,['102'],['Comedy']
6.4,['92'],"['Comedy', 'Romance']"
5.9,['109'],"['Biography', 'Drama']"
7.4,['90'],['Comedy']
7.7,['123'],"['Biography', 'Drama', 'History', 'Thriller']"
7.2,['91'],"['Comedy', 'Music']"
5.8,['92'],"['Fantasy', 'Horror', 'Mystery', 'Thriller']"
5.2,['86'],"['Horror', 'Mystery', 'Thriller']"
3.1,['89'],"['Comedy', 'Family']"
7.0,['102'],"['Drama', 'Mystery', 'Romance', 'Thriller']"
6.7,['104'],"['Biography', 'Comedy', 'Drama']"
6.8,['99'],"['Biography', 'Comedy', 'Crime', 'Drama']"
7.0,['122'],"['Biography', 'Drama']"
6.1,['42'],"['Documentary', 'Short', 'Adventure']"
7.4,['104'],"['Comedy', 'Drama']"
5.8,['98'],"['Biography', 'Drama', 'History']"
5.5,['85'],"['Comedy', 'Western']"
7.3,['96'],"['Comedy', 'Crime', 'Thriller']"
7.2,['97'],"['Drama', 'Romance']"
4.5,['94'],['Comedy']
7.2,['105'],"['Comedy', 'Drama', 'Fantasy', 'Romance']"
5.0,['90'],"['Comedy', 'Romance']"
6.6,['106'],"['Comedy', 'Drama']"
7.1,['95'],"['Comedy', 'Drama', 'Romance']"
6.7,['107'],"['Crime', 'Drama', 'Mystery', 'Thriller']"
7.7,['95'],"['Comedy', 'Drama', 'Music', 'Musical']"
7.2,['94'],"['Drama', 'History']"
6.9,['99'],"['Comedy', 'Drama', 'Romance']"
5.8,['95'],"['Comedy', 'Crime', 'Drama', 'Thriller']"
7.2,['77'],"['Crime', 'Drama', 'History']"
6.1,['104'],"['Drama', 'History']"
6.5,['121'],"['Action', 'Fantasy', 'Horror']"
6.3,['84'],"['Drama', 'Thriller']"
7.5,['141'],"['Action', 'Adventure', 'Drama']"
7.8,['100'],"['Drama', 'History', 'War']"
7.8,['144'],"['Action', 'Crime', 'Drama', 'Horror', 'Thriller']"
6.2,['95'],"['Crime', 'Drama', 'Thriller']"
